"case_id";"case_id_length";"duration_dd"
"7137472C36";"8";"690.0"
"7758144EF2";"7";"691.0"
"7017981D1E";"8";"693.0"
"7141626037";"6";"694.0"
"7925040DE2";"9";"694.0"
"6716054715";"8";"695.0"
"86236805DC";"23";"695.0"
"67719863A2";"5";"697.0"
"65698782D6";"5";"698.0"
"6894375A39";"5";"698.0"
"6573842A06";"5";"699.0"
"739119818B";"18";"699.0"
"86491142AA";"7";"701.0"
"697745492F";"9";"702.0"
"74689547D1";"14";"703.0"
"6766232747";"5";"704.0"
"6958574CE9";"5";"704.0"
"6568879A6D";"6";"704.0"
"6568944014";"6";"704.0"
"6568984116";"6";"704.0"
"65690610A1";"6";"704.0"
"65691455F1";"6";"704.0"
"6569219303";"6";"704.0"
"82440938C1";"6";"704.0"
"6550408FAB";"5";"705.0"
"6550416648";"5";"705.0"
"6967330699";"5";"706.0"
"7963781FF7";"8";"707.0"
"7315770C60";"9";"707.0"
"663833602B";"9";"708.04"
"698616099A";"10";"710.0"
"822638647B";"10";"710.0"
"6947287A96";"5";"711.0"
"7042765189";"8";"711.04"
"68734240EC";"5";"713.0"
"6948570D59";"5";"713.0"
"7582982AB2";"6";"713.0"
"8623668BF3";"21";"714.0"
"6680299520";"5";"719.0"
"68650377BE";"5";"719.0"
"6865061B8B";"5";"719.0"
"84227522D5";"7";"719.0"
"8593546280";"8";"721.0"
"7651642EB7";"9";"721.0"
"68596298EB";"5";"722.0"
"77324950BD";"7";"722.0"
"6681160BA3";"5";"728.0"
"66811779AB";"5";"728.0"
"6681185048";"5";"728.0"
"6681204FF1";"7";"728.0"
"6927320D4B";"5";"733.0"
"6649081338";"9";"736.0"
"721878382D";"5";"737.0"
"826333716A";"5";"739.0"
"7337118D4D";"5";"740.0"
"684283888C";"5";"740.04"
"755454930D";"5";"742.0"
"69485550FC";"5";"744.0"
"76919963E7";"5";"744.0"
"6692956204";"5";"745.0"
"7204055E3D";"5";"747.0"
"85365442F6";"5";"750.0"
"6743871267";"8";"752.0"
"67228829B9";"5";"753.0"
"7737592EE6";"5";"754.0"
"773761845E";"5";"754.0"
"73089028BA";"8";"755.0"
"6824074C00";"5";"755.04"
"682408229D";"5";"755.04"
"6824092ADB";"5";"755.04"
"68241033F1";"5";"755.04"
"730539175C";"5";"756.0"
"7460082E67";"5";"757.0"
"71758209FC";"5";"758.0"
"8603681E27";"5";"759.0"
"750257049F";"9";"760.0"
"66184440C5";"5";"760.96"
"6618481F49";"7";"760.96"
"6946408538";"5";"763.0"
"837581987D";"6";"763.0"
"7135261BA3";"5";"768.0"
"7045131205";"5";"770.0"
"8279212DDD";"5";"770.0"
"7232153175";"12";"772.04"
"6811683AA0";"5";"774.04"
"7024786CC8";"5";"777.0"
"712323142D";"5";"777.0"
"6554284E3F";"5";"778.0"
"7759052C41";"5";"783.96"
"6641964216";"5";"784.0"
"6641970708";"5";"784.0"
"85119424BF";"6";"784.0"
"6811639652";"5";"784.04"
"6971464A14";"10";"784.96"
"8509806211";"6";"785.0"
"6986165DB9";"7";"785.0"
"78562953BA";"5";"789.0"
"6811594131";"5";"789.04"
"7235601ED2";"10";"789.04"
"734344200C";"5";"790.96"
"8483131528";"6";"792.0"
"7720572191";"5";"793.0"
"6926689496";"13";"795.0"
"750699041F";"5";"797.0"
"6702355E4D";"5";"798.0"
"758189058E";"5";"798.0"
"8152872ACD";"5";"798.0"
"84807410DF";"9";"798.0"
"8364815FB1";"9";"800.0"
"784061582D";"6";"802.0"
"7737703A81";"5";"804.0"
"8166892C78";"5";"805.0"
"847219654F";"6";"808.04"
"6989395736";"5";"813.0"
"7236776878";"5";"813.04"
"78311369DB";"9";"813.96"
"8458024634";"5";"814.0"
"7889482E7E";"8";"815.0"
"7105543F90";"5";"818.0"
"7213921BEC";"5";"818.04"
"6770296101";"5";"819.04"
"6696084751";"5";"820.0"
"7862158A05";"5";"823.0"
"7175817783";"5";"826.04"
"76976795A9";"7";"829.0"
"6704740E77";"5";"831.0"
"680518477C";"5";"832.04"
"7773845BD3";"5";"838.96"
"7831082D4A";"5";"839.96"
"7831095806";"5";"839.96"
"7831160DA8";"6";"839.96"
"8096620630";"5";"840.0"
"7237119387";"9";"840.04"
"73498529BC";"7";"842.0"
"6619720DBE";"9";"844.96"
"8199781158";"9";"844.96"
"7476093B1A";"6";"845.0"
"8364658E22";"12";"846.04"
"7629538DEB";"5";"849.0"
"661231709C";"5";"849.96"
"6966002EB0";"5";"849.96"
"7881295A5F";"5";"853.0"
"82925214CF";"10";"853.0"
"6607457601";"5";"854.96"
"6607438653";"10";"854.96"
"7553545685";"17";"857.04"
"7286545726";"5";"858.96"
"6715749B62";"5";"861.0"
"6839075739";"5";"861.04"
"7226625F97";"5";"863.0"
"84101524FB";"5";"863.04"
"659743793C";"5";"863.96"
"8408577141";"5";"865.04"
"8408651E4E";"5";"865.04"
"8408833482";"5";"865.04"
"6977578F81";"5";"867.96"
"6502282CD7";"5";"873.96"
"665763997F";"5";"876.0"
"8391292936";"5";"880.04"
"68199722EF";"9";"881.04"
"7732430B16";"5";"882.96"
"8149436754";"13";"882.96"
"7096620C13";"5";"883.04"
"7727307775";"5";"883.96"
"674922657C";"11";"886.04"
"77347673A6";"5";"886.96"
"7735102818";"5";"886.96"
"8333925C76";"15";"889.04"
"7727335E8E";"5";"889.96"
"6561164BCE";"5";"890.96"
"6561183B7C";"5";"890.96"
"656117333E";"9";"890.96"
"7601964B23";"5";"891.04"
"72326435D0";"5";"893.04"
"8367956FBA";"5";"894.04"
"8368047AD4";"5";"894.04"
"8368102838";"5";"894.04"
"8368111FA3";"5";"894.04"
"8368215579";"5";"894.04"
"8368265EB9";"5";"894.04"
"7729252C84";"5";"894.96"
"65607641BA";"13";"899.04"
"7116730F5E";"5";"907.04"
"6810845717";"5";"908.04"
"6810874F03";"5";"909.04"
"68891144B7";"5";"910.96"
"6775373EA9";"11";"911.04"
"7437805ED7";"8";"912.04"
"7705737F52";"7";"912.96"
"7729232C03";"5";"914.96"
"6845999916";"6";"917.0"
"74338986B1";"5";"919.0"
"836707156A";"5";"920.04"
"6717187E0E";"5";"923.04"
"7097524616";"5";"923.04"
"75389190C5";"16";"923.04"
"733763257A";"9";"924.0"
"7079681195";"5";"928.04"
"6656005515";"5";"929.04"
"833919161C";"5";"929.04"
"8243438C3A";"8";"930.96"
"7094833966";"8";"932.04"
"7651892D06";"5";"933.0"
"66576724BC";"5";"933.04"
"6765852DAF";"5";"934.04"
"7426053CC9";"5";"934.04"
"8122510B49";"6";"934.96"
"6752925200";"8";"938.04"
"6819910FC1";"9";"939.0"
"6722798469";"5";"939.04"
"6691513B34";"5";"942.04"
"6779170C0C";"5";"946.0"
"7219010382";"6";"946.0"
"8050597ACD";"6";"946.0"
"7593433B22";"5";"946.04"
"8232961657";"5";"949.96"
"6888257180";"7";"949.96"
"832395267D";"9";"951.04"
"8323749EF5";"10";"951.04"
"67170751A5";"10";"958.04"
"6939790FDC";"5";"963.96"
"70223155A8";"5";"965.0"
"67185101D8";"5";"965.04"
"71280469A2";"5";"965.04"
"76642112FF";"7";"965.96"
"7607030FBA";"7";"973.96"
"732342597C";"6";"977.96"
"7530721390";"5";"979.04"
"6722788C26";"6";"983.04"
"683874788C";"9";"985.0"
"6973854E5D";"6";"986.0"
"8040477B83";"5";"986.96"
"8128714AFD";"5";"992.96"
"671709849F";"10";"994.04"
"697089220F";"6";"996.0"
"7472332B6D";"7";"998.04"
"6854052EA0";"5";"999.96"
"7521923738";"5";"1001.04"
"69832865E8";"5";"1010.0"
"81999447D9";"5";"1012.0"
"81479003C9";"5";"1012.96"
"7032506F86";"5";"1013.04"
"7032541C69";"5";"1013.04"
"82585914E3";"7";"1014.0"
"6758639D54";"6";"1015.0"
"6800497BA5";"10";"1020.0"
"7199263BC2";"5";"1023.0"
"751240698A";"6";"1031.0"
"7224029152";"8";"1031.0"
"7224035644";"8";"1031.0"
"72820032FA";"7";"1033.96"
"8682641604";"7";"1042.0"
"7326014201";"5";"1045.0"
"67276253C7";"10";"1047.0"
"7375429C8A";"10";"1048.0"
"6738007B44";"5";"1049.0"
"7840338398";"10";"1051.0"
"7449247118";"5";"1051.04"
"7036750DC9";"8";"1053.04"
"697335636A";"6";"1055.0"
"6607542C24";"5";"1056.0"
"8171807477";"5";"1063.0"
"6965570A32";"6";"1063.0"
"7571374F77";"5";"1066.0"
"75021856E8";"5";"1067.0"
"821745498E";"5";"1070.0"
"6635815FC1";"5";"1072.0"
"705438677B";"5";"1072.0"
"71645158CE";"7";"1072.0"
"6900156CDA";"5";"1074.0"
"6762885D3D";"6";"1074.0"
"75603305AE";"5";"1075.0"
"707294178D";"5";"1076.0"
"73753825C3";"16";"1079.0"
"7556871F36";"5";"1080.0"
"7154283D16";"13";"1081.0"
"8127626925";"11";"1083.0"
"7226162187";"5";"1084.0"
"6587739632";"6";"1086.0"
"7405271EEF";"6";"1088.0"
"7344556757";"9";"1088.0"
"6717135328";"10";"1088.0"
"7419077006";"8";"1091.0"
"7539553BF3";"5";"1093.0"
"7712221619";"5";"1093.0"
"6818014324";"5";"1094.0"
"753763090B";"5";"1096.0"
"6970461E5F";"6";"1096.0"
"7032713A5A";"5";"1097.0"
"7857855B12";"5";"1098.0"
"659517810F";"6";"1099.0"
"75266525B7";"5";"1101.0"
"7528948C6D";"6";"1101.0"
"7632235F8D";"11";"1102.0"
"80543178A5";"7";"1103.0"
"73017445C3";"5";"1109.0"
"7344791944";"10";"1111.0"
"7531210718";"5";"1114.0"
"69672959B6";"8";"1115.0"
"657355090F";"7";"1118.0"
"7237434778";"5";"1119.0"
"69503813D8";"5";"1123.0"
"741258744D";"5";"1123.0"
"7856655CCC";"5";"1123.0"
"7923778C73";"5";"1126.0"
"74325595B7";"5";"1127.0"
"6496696B21";"6";"1127.0"
"7405988E9F";"5";"1128.0"
"74326955F2";"5";"1128.0"
"7444160B28";"5";"1133.0"
"7530517B35";"5";"1133.0"
"7606582E07";"5";"1133.0"
"74059417D8";"5";"1135.0"
"7405978661";"5";"1135.0"
"743841021E";"5";"1135.0"
"6949467197";"5";"1136.0"
"744417685D";"5";"1136.0"
"6932110E20";"5";"1138.0"
"809623694C";"5";"1138.0"
"7478895365";"5";"1139.0"
"7920076D76";"6";"1141.0"
"7094162FAA";"6";"1147.0"
"7391692932";"6";"1149.96"
"7300820B3F";"5";"1151.0"
"7444185FC8";"8";"1151.0"
"74960407E4";"5";"1153.0"
"744014490D";"5";"1154.0"
"70331334F4";"10";"1154.0"
"7442983FDC";"5";"1155.0"
"744906393E";"5";"1155.0"
"7478105776";"5";"1156.0"
"6804318CD5";"5";"1159.04"
"693975422B";"7";"1162.0"
"74817653CB";"5";"1163.0"
"783994601C";"5";"1164.96"
"73991557DC";"5";"1165.0"
"7440110CFD";"5";"1165.0"
"737541402D";"17";"1167.96"
"7375401571";"19";"1167.96"
"6478191454";"7";"1169.0"
"7400360A41";"5";"1170.0"
"7405914192";"5";"1170.0"
"740696875A";"5";"1170.0"
"7441286776";"5";"1170.0"
"7442923E59";"5";"1171.0"
"6795104934";"5";"1174.04"
"7237108A71";"10";"1174.04"
"7403931D22";"5";"1175.0"
"7440189E2E";"5";"1175.0"
"79824817B4";"5";"1176.0"
"7519152884";"6";"1177.0"
"80563316A7";"6";"1177.04"
"70019342BA";"8";"1183.96"
"69446499A4";"11";"1191.0"
"72497402B5";"13";"1194.0"
"7344541AF5";"5";"1194.96"
"758824952B";"15";"1199.04"
"8101764B25";"5";"1200.0"
"741915720A";"5";"1201.96"
"6694435685";"5";"1202.0"
"7199883B66";"13";"1203.04"
"7047446869";"8";"1205.0"
"7236896B7E";"5";"1206.04"
"6724765B9F";"5";"1208.0"
"67248100C5";"5";"1208.0"
"801625895D";"5";"1213.04"
"7242620F15";"7";"1213.04"
"6783003725";"8";"1219.04"
"67277288C5";"5";"1225.04"
"73199451B5";"5";"1227.96"
"7277614D0C";"5";"1231.96"
"729307972D";"5";"1233.96"
"69319466CC";"12";"1235.96"
"7159050AF1";"12";"1239.04"
"71178489FA";"9";"1242.04"
"70519816D0";"5";"1243.0"
"6854051DCD";"5";"1243.96"
"726562683E";"5";"1245.96"
"7237251076";"5";"1252.04"
"6931120D27";"5";"1263.96"
"70960272BA";"6";"1270.04"
"72497391E2";"16";"1272.96"
"7249744601";"16";"1272.96"
"6807071CAE";"6";"1273.04"
"73154525F6";"6";"1273.96"
"73370873BB";"11";"1276.96"
"7963646094";"5";"1278.04"
"7963675880";"6";"1278.04"
"70235110A2";"5";"1287.0"
"7294550516";"5";"1289.96"
"7276260FB0";"6";"1292.96"
"7798467A8B";"5";"1294.96"
"7011652645";"12";"1295.96"
"7316015690";"5";"1297.96"
"6807792FAA";"5";"1301.96"
"732539425D";"5";"1301.96"
"7237151DEC";"5";"1302.04"
"7622384E40";"11";"1305.0"
"7347297D47";"5";"1305.96"
"7767021C7B";"5";"1308.96"
"7350650C43";"43";"1310.96"
"7787131FC6";"5";"1314.04"
"7395941B94";"5";"1314.96"
"723739032A";"5";"1316.0"
"72516960DA";"5";"1321.0"
"7042750527";"5";"1322.04"
"6859957798";"10";"1323.96"
"7350634F0E";"72";"1323.96"
"7237230F1D";"5";"1327.0"
"7236451C44";"5";"1331.0"
"65672076A7";"12";"1332.96"
"7864640A3B";"11";"1335.04"
"722936658C";"5";"1337.0"
"7276441511";"10";"1337.0"
"7227474C36";"5";"1338.0"
"72369697BD";"5";"1344.0"
"7237143754";"10";"1344.0"
"7220504465";"5";"1345.0"
"7224154877";"5";"1346.0"
"7511673CA5";"10";"1346.04"
"72204117A5";"5";"1348.0"
"7236960052";"5";"1348.0"
"7236978F28";"5";"1348.0"
"723698334C";"5";"1348.0"
"72370613AA";"5";"1348.0"
"7236901F9D";"10";"1348.0"
"671729465D";"13";"1350.04"
"6806839D3A";"5";"1354.0"
"7350635FE1";"32";"1354.96"
"7350649B70";"32";"1354.96"
"7071473C1D";"5";"1355.04"
"68637219BE";"5";"1358.96"
"6994508299";"11";"1369.0"
"6974571E0D";"7";"1373.0"
"7118067EB2";"5";"1375.0"
"6627182B95";"13";"1375.0"
"662740539E";"5";"1376.0"
"69087619ED";"11";"1377.96"
"7180910265";"5";"1382.0"
"70019564E1";"8";"1383.0"
"72040054FD";"5";"1386.0"
"6728158B9D";"5";"1390.0"
"76844722E7";"5";"1390.96"
"7684505E1F";"5";"1390.96"
"6532209564";"21";"1396.0"
"78402299A3";"13";"1397.0"
"6807062543";"11";"1402.0"
"76944626E8";"8";"1407.96"
"89196800CB";"5";"1409.0"
"7197924AC8";"10";"1414.0"
"7143880445";"5";"1415.0"
"7489789169";"5";"1415.0"
"7492696058";"5";"1415.0"
"6940216F68";"11";"1415.0"
"7797718076";"6";"1420.0"
"7145137195";"5";"1424.0"
"7128519FF5";"5";"1425.0"
"727647839A";"11";"1426.0"
"66008845CB";"5";"1427.0"
"6963826B00";"11";"1429.0"
"7136193CBF";"5";"1431.0"
"71236562E6";"5";"1432.0"
"7322557D2F";"5";"1436.0"
"7138480C0A";"6";"1438.0"
"7174871AD8";"5";"1440.0"
"7077097D2F";"5";"1444.0"
"7119985D7B";"5";"1445.0"
"72372152C0";"5";"1446.0"
"723744508E";"5";"1446.0"
"723742500D";"5";"1447.0"
"71021607D5";"5";"1453.0"
"6746739127";"5";"1454.0"
"6746749965";"5";"1454.0"
"7758235A0C";"7";"1456.0"
"6605646F82";"6";"1460.0"
"6677811FF3";"10";"1460.0"
"7077017B2B";"5";"1463.0"
"7094431DA7";"5";"1467.0"
"7077081FFA";"5";"1470.0"
"7635357FE8";"5";"1476.0"
"7635375EC3";"5";"1476.0"
"7078939D40";"5";"1480.0"
"743203554C";"33";"1481.0"
"67024371FC";"6";"1482.0"
"670245727D";"6";"1482.0"
"67024669E8";"6";"1482.0"
"67024794A4";"6";"1482.0"
"6702490DB5";"6";"1482.0"
"6702503871";"6";"1482.0"
"70394219F8";"5";"1484.0"
"7076891333";"5";"1484.0"
"70394512BC";"5";"1488.0"
"69438706CB";"5";"1501.0"
"70622343DC";"5";"1506.0"
"6966377429";"5";"1507.0"
"6895911DC4";"14";"1508.0"
"667492418A";"5";"1509.0"
"7052223E82";"5";"1510.0"
"7270568683";"5";"1514.0"
"727059901A";"5";"1514.0"
"7270637F71";"5";"1514.0"
"7039402A4A";"5";"1525.0"
"7167699C52";"5";"1532.0"
"6882413ADE";"5";"1533.0"
"70446060C7";"5";"1536.96"
"6882566921";"7";"1538.96"
"74895078B0";"5";"1539.0"
"7039544F77";"5";"1543.96"
"6932036113";"5";"1548.0"
"6921925934";"5";"1554.0"
"657812152C";"5";"1561.96"
"6906568835";"6";"1562.0"
"6902321779";"6";"1567.0"
"7629828D3C";"7";"1602.04"
"7629834233";"7";"1602.04"
"76298417F8";"7";"1602.04"
"7629847CEA";"7";"1602.04"
"76298531E1";"7";"1602.04"
"7003458C5C";"7";"1603.96"
"70034337BC";"7";"1604.96"
"7057983FCF";"5";"1617.0"
"6736399C4D";"6";"1618.04"
"68280816B0";"7";"1618.04"
"7577382D6D";"12";"1621.04"
"7577393683";"12";"1621.04"
"7577402DEE";"12";"1621.04"
"757741155E";"12";"1621.04"
"7475941DAA";"6";"1665.96"
"7168152229";"5";"1689.04"
"67528747E8";"10";"1702.0"
"682406870E";"6";"1722.0"
"68276860BB";"14";"1766.0"
"7250102D6D";"24";"1781.96"
"66476820BB";"15";"1799.04"
"6655545979";"5";"1826.0"
"665552267F";"5";"1827.0"
"6717224C97";"15";"1849.0"
"661679719F";"11";"1882.96"
"722401990F";"8";"1917.04"
"6788747B3D";"16";"1998.04"
"66285937FB";"16";"2002.0"
"7034364CCC";"5";"2082.04"
"7052181BDA";"5";"2111.04"
"6717536E0F";"7";"2147.0"
"6717540160";"7";"2147.0"
"6734848C60";"5";"2308.04"
"7288005BF9";"6";"2316.04"
"67375355C4";"18";"2380.04"
"6710883BD5";"10";"2394.04"
"65945055AD";"8";"2512.0"
